Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:05:13,1,1,TRACE11,529.340,271.984,-22.236,-,16.1376,16.2233,16.4370,16.5059,,43.6346,42.4955,44.4233,44.1374,,45.8249,44.7029,46.6170,46.0982,,47.6970,46.7091,48.6680,48.1851,,,57.0699,56.4593,58.5029,,,54.8972,54.2608,56.4183,,,52.9002,52.2587,54.3308,,0.4071,0.4217,0.3882,0.3670,,0.5041,0.5189,0.4802,0.4562,,3.8980,3.5634,3.4677,3.0429,,1.6612,1.6349,1.6436,1.5533,,2.2368,1.9285,1.8241,1.4896,,3.2201,3.1632,3.0218,2.7497,,0.7913,0.6722,0.6769,0.7119,0.6654,1.0167,0.8527,0.8557,0.8933,0.8508,7.1151,6.0429,6.0225,6.5499,6.5879,3.4018,2.8089,2.8545,3.0219,3.3344,3.7133,3.2340,3.1679,3.5280,3.2536,6.6041,5.5650,5.4374,5.8426,5.4295,45.6658,44.6023,46.5457,46.1613,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:05:35,1,1,TRACE12,531.149,268.428,-22.237,-,16.8033,16.7146,16.5089,16.7497,,42.0654,42.2428,41.2908,40.5495,,44.2811,44.6943,43.4575,42.7319,,46.2780,46.8506,45.4569,44.9170,,,59.3940,58.9278,59.6233,,,57.1115,56.5678,57.4359,,,54.9605,54.5302,55.3699,,0.4249,0.4624,0.4177,0.4194,,0.5203,0.5701,0.5083,0.5187,,3.1671,3.4540,3.5410,3.4150,,1.5286,1.6984,1.6441,1.7585,,1.6385,1.7556,1.8968,1.6565,,3.0265,3.3209,3.0878,3.0808,,0.7198,0.6615,0.6295,0.6764,0.6699,0.9130,0.8423,0.7986,0.8677,0.8621,6.3482,5.7085,5.3097,5.7383,5.7623,3.1980,2.8216,2.5678,2.6099,2.6613,3.1502,2.8869,2.7420,3.1284,3.1009,5.9836,5.3650,5.1185,5.4841,5.3877,44.1717,44.5467,43.3738,42.7332,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:05:56,1,1,TRACE13,528.735,259.291,-22.229,-,15.9897,16.8289,16.9426,16.5816,,63.6205,64.6662,64.2107,63.7102,,65.5636,66.5761,66.0899,65.5936,,67.9062,69.4296,69.4047,68.6636,,,87.0584,86.8842,85.3893,,,85.2044,84.9394,83.4485,,,82.9114,81.5556,80.4496,,0.4116,0.4244,0.3841,0.3976,,0.5107,0.5272,0.4776,0.4956,,3.5482,3.8676,3.7804,3.4144,,1.6778,2.0273,1.9360,1.7085,,1.8704,1.8403,1.8445,1.7059,,3.0402,3.3299,3.0766,3.0858,,1.0873,0.6505,0.8013,1.2451,1.8752,1.4437,0.8646,1.0869,1.7112,2.4284,12.0590,7.9434,8.8980,15.1227,15.6038,6.5954,4.4081,4.7453,8.3264,9.6847,5.4636,3.5353,4.1527,6.7963,5.9191,10.3512,7.3312,8.1120,12.7758,14.5128,65.7634,67.0479,66.8077,66.1869,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:06:17,1,1,TRACE14,530.310,255.640,-22.232,-,16.6881,16.2406,16.6524,16.9610,,67.7257,64.9227,65.1696,66.0722,,69.7596,66.8037,67.0099,68.0231,,72.2433,69.0377,69.7475,71.3923,,,84.8717,84.1887,83.6539,,,82.9650,82.2739,81.7128,,,80.6359,80.0123,78.4741,,0.4181,0.4045,0.3994,0.4255,,0.5143,0.4980,0.4911,0.5265,,3.4491,3.2289,3.0275,3.4980,,1.6545,1.5234,1.4603,1.8156,,1.7946,1.7055,1.5672,1.6824,,3.0918,2.9663,2.8489,3.1098,,1.0733,0.7927,0.8886,1.7292,2.3704,1.4336,1.0487,1.1627,2.3121,3.0321,10.5476,8.4260,8.7793,16.0681,19.6911,5.6811,4.6279,4.8552,9.5504,11.6573,4.8665,3.7981,3.9241,6.5177,8.0339,9.6095,7.8451,8.2747,15.0250,17.9145,69.9845,66.9802,67.4586,68.7322,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:06:39,1,1,TRACE15,534.736,258.842,-22.235,-,16.4921,16.5216,16.2717,16.3965,,62.9232,61.7382,61.5138,60.8790,,64.8822,63.5921,63.5243,63.0239,,67.3678,65.8661,66.1782,65.7048,,,88.2722,88.2265,87.5864,,,86.3707,86.2774,85.5834,,,83.9736,83.8908,83.1442,,0.4270,0.4269,0.4613,0.4815,,0.5300,0.5300,0.5760,0.5920,,3.7424,3.8121,4.2573,3.8889,,1.7872,1.8353,2.2824,1.8551,,1.9552,1.9768,1.9749,2.0338,,3.3372,3.3138,3.5196,3.4717,,0.9289,0.6420,0.7321,1.0087,2.0468,1.2218,0.8369,0.9507,1.3175,2.6340,10.3868,7.4017,9.4044,11.4302,18.6326,5.2625,3.8801,4.4551,6.4578,10.9488,5.1242,3.5216,4.9493,4.9724,7.6838,8.8291,6.7749,7.5307,9.5693,17.0126,65.1455,63.8022,63.8460,63.2919,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:07:00,1,1,TRACE16,538.399,259.417,-22.235,-,16.9987,16.4885,16.4743,16.5110,,60.9221,62.3684,62.5238,61.7481,,62.8650,64.4523,64.6043,63.7403,,65.2404,66.9912,67.5273,66.4096,,,89.3131,86.4650,88.9681,,,87.2861,84.4172,86.8907,,,84.8109,81.8709,84.0052,,0.4022,0.4433,0.4623,0.4000,,0.4944,0.5475,0.5689,0.4895,,3.1988,3.5415,3.6787,3.3904,,1.5669,1.7026,1.7637,1.5937,,1.6318,1.8389,1.9150,1.7967,,2.8918,3.1062,3.2680,3.0700,,0.9622,0.6893,0.7647,1.0778,1.5382,1.2483,0.8949,1.0290,1.4714,2.1179,9.8406,7.7411,10.1927,12.8524,16.9413,5.0062,4.2975,5.6070,7.2624,10.5126,4.8344,3.4437,4.5858,5.5901,6.4287,8.3117,6.9079,8.3486,10.8415,14.6490,63.0812,64.6798,65.0255,64.0788,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:07:32,1,2,TRACE1,379.579,164.401,-22.229,-,16.9347,16.6980,16.5836,17.1948,,41.3772,41.7430,46.3536,42.2126,,43.7378,44.2200,48.6931,44.6547,,45.9881,46.8182,50.8547,47.1799,,,56.7336,58.7718,57.8532,,,54.2597,56.5033,55.4247,,,52.0313,53.9169,53.0941,19.3204,0.4450,0.4502,0.4178,0.4202,,0.5538,0.5515,0.5150,0.5170,,3.5872,3.8127,3.3394,3.5105,,1.5956,1.8548,1.6932,1.6610,,1.9916,1.9578,1.6461,1.8495,,3.3149,3.2699,3.0881,3.2423,,0.8137,0.7172,0.7094,0.6955,1.0401,1.0256,0.9079,0.8999,0.8777,1.3020,7.4391,6.6388,6.7628,6.8775,9.7073,3.7467,3.2756,3.3513,3.2325,4.6705,3.6925,3.3632,3.4115,3.6450,5.0368,6.5120,5.9181,6.2207,6.1637,7.8233,43.6827,44.2806,48.6042,44.6962,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:07:54,1,2,TRACE2,379.407,160.838,-22.228,-,16.6547,17.0313,17.0121,16.6986,,47.2045,43.7159,43.0653,42.5509,,49.2229,46.8579,45.6538,45.0538,,51.1482,49.2939,47.8820,47.4454,,,56.7525,54.1773,58.2407,,,54.7139,51.2487,55.6661,,,52.6585,48.8708,53.3286,,0.4084,0.4835,0.4300,0.4410,,0.5149,0.5946,0.5326,0.5464,,3.7962,3.5743,3.3636,4.2855,,2.0553,1.6977,1.6912,2.3621,,1.7409,1.8766,1.6724,1.9234,,3.3820,3.4287,3.1342,3.4821,,0.7215,0.7502,0.7704,0.7352,0.8003,0.9498,0.9512,0.9766,0.9243,1.0463,7.7939,6.1779,6.6264,6.0317,7.4796,4.1011,3.0653,3.2271,2.8561,3.7428,3.6928,3.1126,3.3993,3.1757,3.7368,7.2394,5.9146,6.2833,5.7710,7.1477,49.1764,46.5049,45.4737,44.9981,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:08:15,1,2,TRACE3,373.982,164.432,-22.232,-,16.8836,17.0711,17.1007,16.7227,,36.9758,37.6390,37.5294,37.2278,,39.3028,39.9365,39.8744,39.6219,,41.9393,42.3104,42.4123,41.9762,,,61.8535,62.9159,63.9469,,,59.6321,60.6033,61.5620,,,57.0788,58.1163,59.0792,,0.3939,0.5044,0.4489,0.4176,,0.4946,0.6313,0.5766,0.5184,,3.7892,4.1073,3.6932,3.3891,,1.9278,2.1115,1.8565,1.7087,,1.8614,1.9958,1.8366,1.6805,,3.2680,3.7571,3.4488,3.1523,,0.8756,0.7179,0.7452,0.7767,0.7441,1.1339,0.9049,0.9462,0.9877,0.9432,7.6795,6.6834,6.2528,6.7015,6.5216,3.8007,3.3887,2.8633,3.1657,3.1668,3.8788,3.2947,3.3895,3.5359,3.3549,7.4312,5.6653,6.0554,6.2435,5.9766,39.4575,39.9747,39.9708,39.6020,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:08:37,1,2,TRACE4,370.429,164.689,-22.230,-,16.2582,16.5715,16.8277,16.6700,,36.2053,37.2654,37.0272,37.4528,,38.3366,39.4043,39.1736,39.5793,,40.4385,41.5447,41.2892,41.5727,,,63.9430,61.9680,63.1615,,,61.8303,59.8438,61.0711,,,59.7353,57.7222,58.9769,,0.4336,0.4505,0.4575,0.4590,,0.5326,0.5521,0.5722,0.5691,,3.4592,3.6347,3.5984,3.4309,,1.7369,1.6099,1.7443,1.7118,,1.7224,2.0248,1.8541,1.7191,,3.1204,3.2405,3.4198,3.2502,,0.9596,0.7588,0.7424,0.6718,0.7951,1.2419,0.9447,0.9432,0.8484,0.9912,8.8215,6.1238,6.4042,5.8472,6.7318,4.4849,3.0580,3.1267,2.8431,3.2072,4.3366,3.0658,3.2775,3.0041,3.5246,8.4488,5.7495,6.0038,5.6000,5.9324,38.3219,39.4050,39.1582,39.5127,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:08:58,1,2,TRACE5,379.324,151.711,-22.233,-,16.7107,15.9241,16.1216,17.0200,,66.1710,68.3104,65.9694,66.7195,,68.4088,70.9772,68.2330,68.7713,,70.9187,73.7251,70.7029,71.5904,,,83.9896,83.7818,82.9848,,,81.7427,80.9980,80.9306,,,79.3937,78.0989,78.3916,42.2502,0.5102,0.4421,0.4687,0.4345,,0.6339,0.5448,0.5699,0.5309,,3.7920,3.3467,3.9288,3.4142,,1.8607,1.6586,1.7682,1.7775,,1.9313,1.6881,2.1606,1.6367,,3.6064,3.1909,3.3963,3.1333,,0.9852,0.6609,0.8927,1.4339,2.0896,1.3108,0.8699,1.1998,1.9228,2.6914,9.3300,6.1521,10.7335,15.3169,18.3872,4.8505,3.1243,5.4438,8.9231,10.8654,4.4795,3.0278,5.2897,6.3938,7.5218,8.9594,6.0294,9.1950,13.2922,16.2611,68.5449,71.0177,68.3362,69.1550,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_3_BA,2016-05-24 14:09:20,1,2,TRACE6,378.085,148.053,-22.232,-,16.4932,16.8728,16.7034,16.7797,,67.7497,67.4071,68.7766,68.0195,,70.4434,69.8055,71.0379,70.3902,,73.2277,72.5844,73.6238,73.2757,,,82.4846,81.6598,81.3988,,,79.9434,79.3533,79.0809,,,77.1309,76.6325,76.3568,,0.4106,0.4264,0.4274,0.4479,,0.5052,0.5258,0.5295,0.5538,,3.7622,3.5005,3.6067,3.7958,,1.9143,1.5885,1.6340,1.7429,,1.8479,1.9121,1.9727,2.0529,,3.1337,3.1167,3.2354,3.3925,,1.1198,0.6928,0.9476,1.2494,2.0162,1.4640,0.9012,1.2407,1.6990,2.5839,10.9956,8.0897,9.9228,14.5334,19.8763,5.5973,4.2520,5.4782,7.7899,12.6425,5.3983,3.8376,4.4446,6.7435,7.2338,10.0418,6.9989,8.9230,12.7634,15.7663,70.4887,69.9957,71.2002,70.6476,,
