Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:32:31,1,1,TRACE11,507.895,272.262,-22.235,-,16.5002,16.5440,16.4066,16.5681,,41.9454,40.9912,45.8704,42.2635,,45.0192,46.4065,48.7655,44.8412,,47.7812,50.1228,51.7234,47.8225,,,56.9132,58.2082,58.3118,,,53.7739,54.2924,55.8989,,,50.2088,50.3667,53.2865,,0.4035,0.3800,0.4244,0.3873,,0.5010,0.4686,0.5284,0.4790,,3.5425,3.8349,4.1695,3.3659,,1.5457,1.6020,1.7863,1.6346,,1.9968,2.2329,2.3832,1.7313,,3.1775,3.1535,3.3061,2.9461,,0.7460,0.7094,0.7352,0.6851,0.6845,1.0355,0.9039,0.9547,0.8680,0.8782,8.2783,7.3195,7.9486,6.6190,7.7243,4.7453,3.5882,3.6000,3.0011,3.5882,3.5331,3.7313,4.3486,3.6179,4.1361,6.4485,6.6070,7.3595,5.8416,6.0853,44.8633,45.5570,48.7969,45.0430,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:32:52,1,1,TRACE12,509.709,268.708,-22.237,-,16.4859,16.6873,16.7733,16.5315,,47.0998,45.5816,44.4937,45.8243,,49.3694,48.3450,47.2630,48.4904,,51.8757,51.3148,50.5455,51.5608,,,55.1149,53.8010,56.6465,,,52.6574,51.3886,53.6613,,,50.0575,48.6385,50.1579,,0.4151,0.4017,0.4006,0.3784,,0.5154,0.4956,0.4983,0.4662,,4.0899,3.5682,3.2455,2.9695,,1.8446,1.5450,1.5118,1.4775,,2.2453,2.0233,1.7337,1.4921,,3.4826,3.0551,2.9594,2.8067,,0.8572,0.5884,0.6433,0.6466,0.6713,1.1049,0.7539,0.8079,0.8167,0.8408,8.0013,4.9832,5.5589,5.9557,5.9687,3.9499,2.4174,2.6032,2.7448,2.8051,4.0514,2.5658,2.9557,3.2109,3.1637,6.9380,4.8209,5.0538,5.4148,5.2126,49.4878,48.4482,47.5196,48.6926,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:33:13,1,1,TRACE13,507.309,259.568,-22.233,-,16.7105,16.0172,16.1409,16.6964,,65.4955,66.4399,65.9210,65.3933,,67.8886,68.8202,68.2372,67.4975,,70.5719,71.1793,70.8122,69.9251,,,85.3543,85.2780,83.6295,,,82.9795,82.8866,81.4471,,,80.3618,80.5008,78.9508,,0.3908,0.4083,0.4381,0.4609,,0.4872,0.5064,0.5390,0.5639,,3.1382,3.4345,3.6239,3.7561,,1.4654,1.7058,1.7650,1.8490,,1.6729,1.7287,1.8589,1.9070,,2.8914,3.1215,3.1225,3.2829,,1.0105,0.5843,0.6675,0.8648,1.2288,1.3149,0.7459,0.8527,1.1691,1.6731,9.4440,5.8784,6.6444,10.4298,13.5543,4.6971,3.0024,3.6804,6.0105,7.9960,4.7470,2.8760,2.9640,4.4193,5.5583,8.4402,5.4392,6.1050,9.2161,11.5702,68.0337,68.8096,68.3666,67.6592,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:33:35,1,1,TRACE14,508.889,255.919,-22.233,-,15.9739,16.3195,16.3546,16.1026,,65.8614,63.9346,64.0335,64.4839,,68.1396,66.0668,66.3179,66.6152,,70.7387,68.5931,68.8077,69.3400,,,86.2782,85.8975,84.6420,,,84.1465,83.6781,82.4101,,,81.5900,80.9784,79.8792,,0.3881,0.4026,0.4242,0.4334,,0.4816,0.4975,0.5238,0.5366,,2.9244,2.9659,3.3072,3.3032,,1.4480,1.4721,1.6703,1.6510,,1.4763,1.4937,1.6368,1.6522,,2.8009,2.9240,3.0835,3.1302,,1.0826,0.5801,0.6179,1.0929,1.9522,1.4475,0.7410,0.8159,1.4590,2.4694,10.6155,4.8565,6.4096,10.9266,18.7653,5.4721,2.4650,3.2148,5.9207,10.9713,5.1433,2.3914,3.1948,5.0059,7.7940,9.6534,4.8173,6.0561,10.1761,15.5432,68.3001,66.2638,66.4206,66.9120,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:33:56,1,1,TRACE15,513.311,259.128,-22.230,-,16.2516,16.7098,16.3875,16.1529,,65.0285,62.8110,62.6602,65.7226,,67.1769,64.9451,65.0449,67.9518,,69.5570,67.4047,67.5840,70.3855,,,86.1391,87.4093,85.3995,,,84.0122,85.1576,83.1469,,,81.7076,82.5241,80.7878,,0.3934,0.4126,0.3937,0.4159,,0.4824,0.5090,0.4879,0.5175,,3.0806,3.3119,3.2662,3.3025,,1.4137,1.5319,1.5236,1.6978,,1.6669,1.7801,1.7426,1.6046,,2.7646,2.9202,2.9587,3.0365,,0.7615,0.6052,0.7145,1.2632,1.7471,1.0250,0.7766,0.9288,1.6817,2.2993,8.6473,6.3214,7.9271,14.4139,17.8846,4.3226,3.1700,4.4953,8.0816,9.3599,4.3247,3.1514,3.4318,6.3323,8.5247,7.5045,5.6597,7.0495,12.3618,15.8364,67.2928,65.1078,65.1221,68.0540,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:34:18,1,1,TRACE16,516.972,259.709,-22.229,-,16.7661,16.5952,16.2101,16.4687,,64.3481,64.7054,64.6396,64.5267,,66.5565,67.0731,66.8940,66.6145,,69.0904,69.6409,69.3848,69.5609,,,84.5967,85.4003,86.0673,,,82.3765,83.0875,83.8453,,,79.9787,80.4828,81.3493,,0.4387,0.5151,0.4747,0.4768,,0.5459,0.6443,0.5875,0.5800,,3.5689,4.0961,3.9006,3.9375,,1.6755,1.9166,1.9327,1.8508,,1.8934,2.1795,1.9679,2.0867,,3.3180,3.7074,3.4387,3.4484,,0.8800,0.7183,0.7888,1.0385,1.6509,1.1660,0.9161,1.0030,1.3584,2.1337,10.1699,8.7960,8.6180,10.7569,17.0498,5.6329,4.4718,5.0868,6.2599,9.4078,4.5370,4.3241,3.5312,4.4970,7.6420,8.8038,7.4457,7.6567,9.9814,14.1035,66.7192,67.1731,67.0122,67.0438,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:34:50,1,2,TRACE1,358.301,164.452,-22.229,-,16.6287,16.9447,16.8346,16.5966,,47.7386,47.2736,48.9196,47.0374,,50.0312,49.5737,51.2022,49.3896,,52.6204,52.3255,53.6777,51.8580,,,51.6083,53.1504,53.3013,,,49.2904,50.8423,50.9869,,,46.6788,48.2410,48.5450,,0.4720,0.3669,0.4024,0.3849,,0.5804,0.4556,0.4916,0.4799,,3.6368,2.9103,3.1424,3.0638,,1.8164,1.3647,1.5263,1.5602,,1.8203,1.5456,1.6161,1.5037,,3.3542,2.7924,2.9202,2.8963,,0.7701,0.7227,0.6715,0.7725,1.0269,0.9590,0.9093,0.8487,0.9622,1.3729,6.0502,5.8394,6.0283,6.1511,9.4992,2.9065,2.8357,2.8964,3.0302,4.7181,3.1437,3.0037,3.1318,3.1210,4.7811,5.6954,5.5896,5.4212,5.8550,8.3394,50.1795,49.7996,51.2987,49.4477,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:35:12,1,2,TRACE2,358.134,160.888,-22.229,-,16.5309,16.2571,16.5499,17.0301,,47.9383,47.7910,46.4679,48.4468,,50.3096,50.1552,48.9417,50.6865,,52.9958,52.7980,51.8239,53.5592,,,54.4214,52.2543,52.8675,,,52.1361,49.9141,50.3816,,,49.5996,47.2201,47.4113,,0.3877,0.4415,0.3535,0.4173,,0.4867,0.5488,0.4445,0.5132,,3.6186,3.7780,3.3313,4.2034,,1.7668,1.9194,1.6524,1.7666,,1.8518,1.8586,1.6789,2.4368,,3.1683,3.3030,2.9043,3.2604,,0.8667,0.6878,0.7411,0.7249,1.0043,1.1094,0.8647,0.9255,0.9008,1.2969,7.5953,6.1834,6.1342,5.7831,9.1943,3.5429,3.0983,3.0258,2.7885,4.2652,4.0524,3.0851,3.1084,2.9946,4.9291,6.6885,5.3023,5.8643,5.4763,7.6507,50.4670,50.2945,49.1459,51.0030,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:35:33,1,2,TRACE3,352.704,164.473,-22.230,-,16.8426,16.5359,16.2945,16.7854,,45.0445,46.6437,43.9411,45.8819,,47.5277,49.3063,46.8225,48.5381,,50.1810,51.9961,49.8152,51.5304,,,54.4392,55.2004,55.4756,,,51.8844,52.4822,52.6217,,,49.2406,49.6136,49.6765,,0.4591,0.4079,0.3989,0.4111,,0.5713,0.5035,0.4910,0.5065,,3.8300,3.5879,3.4581,3.3507,,1.8059,1.6465,1.7509,1.7103,,2.0241,1.9414,1.7071,1.6404,,3.5251,3.1974,3.0231,3.0989,,0.7944,0.6779,0.6733,0.7935,0.8412,1.0170,0.8443,0.8406,1.0058,1.0619,7.6482,6.9209,6.1636,7.6422,7.4051,4.0937,3.6432,2.9866,3.4743,3.4497,3.5545,3.2777,3.1770,4.1679,3.9554,7.2246,5.3679,5.5153,6.7090,6.5325,47.6128,49.3199,46.8781,48.7061,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:35:55,1,2,TRACE4,349.150,164.726,-22.232,-,16.0491,16.5107,16.5346,16.4592,16.3024,5.0035,45.0010,44.2299,44.0870,43.9923,8.2810,47.1774,46.7433,46.7900,46.5977,10.7819,49.3651,49.0647,49.2158,49.1442,,56.6647,55.5928,55.5452,,18.5527,54.3073,52.9267,52.8682,,15.5041,51.9645,50.6163,50.2880,31.4457,1.2425,0.4384,0.4982,0.4396,0.4146,1.6830,0.5415,0.6152,0.5492,0.5209,13.1063,3.5148,3.9446,3.6773,3.7342,4.1363,1.7623,1.9696,1.8722,1.8058,8.9701,1.7525,1.9751,1.8050,1.9284,7.1432,3.1902,3.6489,3.2794,3.4192,1.1133,0.6529,0.7276,0.7310,0.7530,1.4760,0.8269,0.9102,0.9191,0.9433,11.3065,5.7824,6.7592,6.2244,6.9938,5.9954,2.8741,3.4335,3.0670,3.5906,5.3111,2.9083,3.3257,3.1575,3.4032,10.5671,5.3626,6.0166,5.6748,5.7842,7.8927,47.1831,46.6473,46.6514,46.5682,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:36:16,1,2,TRACE5,358.066,151.761,-22.233,-,16.2833,16.7110,16.5465,16.2422,,68.3439,69.4621,67.6941,67.9937,,70.4419,71.5012,69.8385,69.8157,,72.7084,74.0604,72.6140,72.1410,,,82.1676,81.6843,81.7380,,,80.1635,79.6506,79.6922,,,77.8758,76.9582,77.0834,,0.4364,0.4182,0.4116,0.4068,,0.5419,0.5170,0.5144,0.5044,,3.7824,3.1648,3.5815,3.1924,,1.8872,1.5045,1.7432,1.5350,,1.8953,1.6603,1.8384,1.6574,,3.3804,3.0394,3.1362,3.0024,,0.8527,0.6488,0.7820,1.2732,2.1453,1.1324,0.8331,1.0494,1.6997,2.6965,8.5706,6.4714,9.0682,13.4600,18.2396,4.2498,3.2725,5.0834,8.3359,10.3355,4.3209,3.1990,3.9848,5.1241,7.9041,8.0041,5.9787,8.1315,11.8762,16.3251,70.5261,71.7612,70.1541,70.0674,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_1_BA,2016-05-24 11:36:37,1,2,TRACE6,356.832,148.101,-22.230,-,16.3381,16.5969,17.0397,16.8307,,63.2922,63.5603,64.5848,63.3056,,65.3757,65.6987,66.6223,65.3144,,67.8444,68.2770,69.4971,68.5217,,,86.9381,85.2243,86.2072,,,84.9017,83.0560,84.2689,,,82.6336,80.2286,81.3531,,0.4623,0.3853,0.4311,0.4280,,0.5683,0.4775,0.5333,0.5273,,3.6282,3.4871,3.5571,4.3549,,1.8283,1.6915,1.6498,2.4446,,1.8000,1.7956,1.9073,1.9103,,3.2744,3.0010,3.2446,3.2791,,0.8557,0.6163,0.7668,1.0879,2.1044,1.1243,0.7969,0.9830,1.4581,2.7293,9.4849,6.7319,9.2991,11.2697,18.7352,4.9002,3.6375,5.5612,6.7887,10.8691,4.5846,3.0944,3.7378,4.4810,7.8661,8.0163,5.8306,7.9734,10.4883,17.1662,65.5683,65.9187,67.0410,65.9136,,
