Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:14:20,1,1,TRACE11,508.390,272.191,-22.235,-,16.4642,16.3953,16.2621,16.7479,,48.1508,48.0107,49.3645,48.8378,,50.3153,50.1085,51.3579,50.9186,,52.1503,51.9709,53.1467,52.7501,,,51.9657,50.7519,50.7803,,,49.8335,48.6297,48.7677,,,47.8994,46.8482,47.0393,,0.3735,0.3811,0.4237,0.3933,,0.4668,0.4707,0.5258,0.4906,,3.0905,2.9460,3.2805,3.0160,,1.5864,1.4647,1.6463,1.4994,,1.5041,1.4813,1.6342,1.5167,,2.8907,2.8152,3.1106,2.9282,,0.7085,0.6161,0.5993,0.6968,0.7030,0.8857,0.7742,0.7649,0.8740,0.8781,5.6794,5.1906,5.0804,5.6063,5.7904,2.7775,2.5228,2.4723,2.6942,2.8726,2.9018,2.6677,2.6080,2.9121,2.9178,5.3953,4.8569,4.8991,5.4049,5.5933,50.1506,49.9908,51.2556,50.7939,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:14:42,1,1,TRACE12,510.201,268.635,-22.237,-,16.3850,16.5743,16.6420,16.5506,,48.5955,46.8528,48.9131,49.3888,,50.6870,49.1715,51.1522,51.3781,,52.6027,51.3120,53.1806,53.2882,,,51.7092,53.3971,50.7742,,,49.6048,51.0993,48.5670,,,47.6608,48.9182,46.5809,,0.3994,0.4259,0.3782,0.4583,,0.4950,0.5254,0.4688,0.5590,,3.3558,3.2400,2.8806,3.5233,,1.6519,1.6213,1.4330,1.7768,,1.7039,1.6187,1.4476,1.7465,,3.0834,3.0763,2.8009,3.3318,,0.6257,0.6367,0.6339,0.8017,0.8041,0.7968,0.7978,0.8065,1.0054,1.0043,5.8051,5.1898,5.3015,6.3311,6.2770,2.8170,2.4676,2.6095,3.0168,3.1267,2.9881,2.7222,2.6920,3.3143,3.1503,5.1621,4.9321,4.9519,5.9727,6.0043,50.5991,49.0824,51.0469,51.3385,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:15:03,1,1,TRACE13,507.794,259.497,-22.232,-,16.6414,16.3134,16.1817,16.8066,,71.3267,71.8641,71.8149,72.9135,,73.2982,73.9262,73.8789,75.1804,,75.9601,76.6930,76.5423,79.5823,,,78.0874,78.0689,77.3742,,,76.1315,76.0089,75.2211,,,73.5963,73.2912,71.8416,50.5495,0.3621,0.3817,0.4886,0.3860,,0.4479,0.4706,0.6032,0.4789,,2.7214,2.8731,3.6765,3.2515,,1.3538,1.3625,1.8649,1.6414,,1.3676,1.5106,1.8115,1.6101,,2.6428,2.7099,3.4899,2.9269,,0.9447,0.6072,0.9888,1.5125,1.9327,1.2304,0.7908,1.3107,2.0230,2.5096,9.2483,5.8535,10.0959,15.1349,18.5020,4.6485,3.0245,5.2635,9.3305,10.4437,4.5998,2.8290,4.8324,5.8044,8.0583,8.0647,5.7077,9.1102,13.2852,15.1652,73.6434,74.2786,74.1786,76.2479,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:15:24,1,1,TRACE14,509.371,255.847,-22.231,-,15.9834,16.5398,16.4855,16.1350,,73.0019,73.5027,73.4461,74.6537,,75.0431,75.4661,75.2625,76.7187,,77.6686,78.1152,77.9800,79.8273,,,77.5395,76.8770,76.4895,,,75.6051,75.0121,74.4585,,,72.9534,72.4525,71.4104,,0.3697,0.3965,0.3877,0.4415,,0.4577,0.4888,0.4836,0.5479,,2.8189,3.0653,3.0607,3.6361,,1.4059,1.4645,1.5545,1.6696,,1.4130,1.6008,1.5062,1.9665,,2.7211,2.9016,2.9327,3.3752,,1.0936,0.7360,0.9414,1.7467,2.4086,1.4333,0.9668,1.2718,2.3365,3.1028,10.2747,7.7230,10.0023,16.3898,20.0581,5.3193,4.0144,5.3486,9.4582,11.6715,4.9553,3.7086,4.6537,6.9315,8.3867,8.9992,6.8482,9.0673,14.8525,17.9681,75.3353,75.8089,75.7130,77.2405,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:15:46,1,1,TRACE15,513.795,259.052,-22.230,-,16.3642,16.3956,16.6668,16.6370,,75.6494,76.9395,74.8675,75.2669,,77.9002,79.1247,77.0161,77.4838,,80.7057,82.2545,80.3824,81.2909,,,73.5970,73.2820,73.6429,,,71.3230,71.1455,71.4898,,,68.3751,67.9773,67.9779,,0.4627,0.4448,0.4700,0.4553,,0.5714,0.5452,0.5830,0.5686,,3.4784,3.3544,3.5894,3.6302,,1.6202,1.6373,1.7392,1.7173,,1.8582,1.7171,1.8502,1.9128,,3.2515,3.1198,3.3879,3.3105,,0.9678,0.7289,0.9707,1.3053,1.9319,1.2567,0.9622,1.3276,1.7128,2.5538,8.4852,7.4640,11.6789,13.2198,19.0364,4.6025,3.8127,5.8152,7.0028,11.9861,3.8826,3.6514,5.8637,6.2169,7.0503,7.7175,6.9891,9.8326,11.3234,15.5731,78.1775,79.5970,77.6250,78.2789,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:16:07,1,1,TRACE16,517.457,259.630,-22.234,-,16.5102,16.6359,16.5381,16.1121,,71.6758,71.5025,70.5814,70.1738,,73.7264,73.6388,72.8570,72.5487,,76.3723,76.7547,76.3849,76.2537,,,79.3303,78.8123,80.4400,,,77.3323,76.5676,78.1864,,,74.6174,73.2707,74.7228,,0.4106,0.4505,0.4142,0.4361,,0.5158,0.5603,0.5095,0.5417,,3.5282,3.7435,3.3912,3.5515,,1.7778,1.9545,1.8035,1.7637,,1.7503,1.7889,1.5876,1.7878,,3.1316,3.2799,3.0405,3.2373,,1.1705,0.7785,1.0143,1.4529,2.0938,1.5251,1.0461,1.3392,1.9456,2.7610,11.1001,8.4837,11.3609,13.7560,18.9609,5.5591,4.6991,5.6176,8.3386,11.6195,5.5411,3.7845,5.7433,5.4174,7.3414,9.3620,7.7585,9.1875,12.3402,16.8334,74.0240,74.1286,73.4832,73.2137,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:16:39,1,2,TRACE1,358.713,164.493,-22.216,-,16.8042,16.5284,16.5352,17.1577,,42.9360,43.0131,44.8916,43.9188,,45.4776,45.7106,47.6263,46.3789,,48.0478,48.2058,49.9619,49.0830,,,56.1947,56.1412,55.8015,,,53.5215,53.4732,53.3072,,,51.1347,50.9487,50.9388,23.4262,0.4322,0.4186,0.4187,0.4684,,0.5380,0.5168,0.5171,0.5714,,3.4507,3.1995,3.3668,3.4934,,1.8118,1.5480,1.6276,1.7434,,1.6389,1.6515,1.7392,1.7500,,3.1968,3.0430,3.0438,3.2523,,0.7634,0.7519,0.6620,0.7350,0.7391,0.9647,0.9352,0.8569,0.9152,0.9426,6.8834,6.1913,6.4325,6.1123,6.5973,3.1749,2.9450,3.1055,2.8196,2.8460,3.7084,3.2463,3.3270,3.2927,3.7513,6.0186,5.6655,5.8264,5.7075,5.9009,45.4919,45.6094,47.4267,46.5009,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:17:00,1,2,TRACE2,358.543,160.930,-22.218,-,16.2569,16.7200,16.7818,16.6382,,42.0677,42.6257,41.9079,42.3288,,44.3929,44.9948,44.3363,44.7383,,46.6638,47.1805,46.7204,46.8569,,,58.0723,57.9687,57.4337,,,55.7056,55.5745,55.0265,,,53.5681,53.1285,52.8862,,0.4126,0.4005,0.4220,0.4250,,0.5168,0.4983,0.5193,0.5229,,4.0077,3.4390,3.3887,3.3568,,1.8511,1.6904,1.7061,1.6182,,2.1566,1.7486,1.6826,1.7386,,3.3091,3.0598,3.0120,3.0531,,0.8693,0.7742,0.6713,0.7045,0.8452,1.1018,0.9712,0.8407,0.8877,1.0733,7.6569,6.2829,5.6794,6.2360,7.1107,3.8735,3.0527,2.6211,3.0001,3.4408,3.7834,3.2302,3.0583,3.2359,3.6699,7.3613,5.9018,5.2912,5.6774,6.8832,44.3657,44.9031,44.3141,44.5928,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:17:21,1,2,TRACE3,353.116,164.519,-22.215,-,16.6704,16.7099,16.8213,17.8495,,39.5642,39.6458,39.7061,44.5788,,41.8095,42.1094,41.9714,47.0756,,44.3517,44.6177,44.0095,49.7773,,,59.6826,61.0405,58.5648,,,57.1715,58.9589,55.7823,40.5223,,54.6588,56.7473,53.3801,38.2628,0.4452,0.5765,0.4857,0.4120,,0.5473,0.7319,0.5980,0.5233,,3.3586,4.2620,3.8088,3.9760,,1.6627,1.9207,1.9479,2.1085,,1.6959,2.3414,1.8608,1.8675,,3.2043,4.0083,3.5146,3.7979,,0.8164,0.6768,0.7264,0.7931,0.8580,1.0521,0.8473,0.9074,1.0113,1.0818,7.4923,5.4031,5.8323,8.0322,8.1821,3.8126,2.7188,2.8814,4.2225,4.0936,3.6798,2.6843,2.9509,3.8096,4.0885,7.0877,5.1631,5.5414,7.8556,7.7400,41.9580,42.1318,41.8578,47.1781,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:17:43,1,2,TRACE4,349.562,164.774,-22.216,-,16.4280,16.2232,16.2104,16.4790,,38.0913,40.1328,37.0702,39.5629,,40.0247,42.8399,39.5797,41.6102,,42.3026,45.0356,41.6938,44.0761,,,61.4735,61.2471,62.2175,,,58.9066,58.9118,59.7667,44.9697,,56.5877,56.8587,57.6146,43.3361,0.4396,0.4035,0.3632,0.3848,,0.5375,0.4947,0.4540,0.4753,,3.5307,3.3540,3.2103,3.0847,,1.6691,1.5495,1.5244,1.4472,,1.8616,1.8045,1.6859,1.6375,,3.0965,3.0373,2.9425,2.8988,,1.1853,0.6640,0.7590,0.6732,0.7187,1.5741,0.8383,0.9865,0.8566,0.9118,11.0087,6.1824,8.9766,6.3771,6.6405,5.5174,2.9913,4.4708,2.8501,3.0734,5.4913,3.1911,4.5059,3.5270,3.5671,10.3533,5.7103,8.3655,5.8517,5.8620,40.1969,42.5842,39.3820,41.8195,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:18:05,1,2,TRACE5,358.467,151.803,-22.222,-,16.6343,16.1492,16.4676,16.8120,,62.7522,64.2069,64.6610,65.2189,,64.9833,66.4413,66.8176,67.4526,,67.6050,68.9380,70.0664,71.0623,,,85.6385,85.8453,85.1041,,,83.3203,83.6811,82.9591,,,80.6311,80.9642,79.4507,,0.3859,0.3477,0.4352,0.4178,,0.4813,0.4324,0.5415,0.5210,,3.0050,2.8869,3.7562,3.5625,,1.4598,1.4222,1.9342,1.9085,,1.5453,1.4647,1.8221,1.6539,,2.8722,2.7130,3.2087,3.3055,,0.9111,0.6447,0.9461,1.5965,2.0315,1.2053,0.8415,1.2698,2.1555,2.6255,9.1710,6.3959,10.3367,15.4938,18.1417,4.7812,3.2684,5.7330,9.3133,10.2153,4.3898,3.1275,4.6037,6.1805,7.9264,8.0586,6.1126,9.6246,14.2146,16.4554,65.1786,66.5724,67.3637,68.1406,,
Mandl,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Misch-d_6_BA,2016-05-25 07:18:26,1,2,TRACE6,357.231,148.144,-22.223,-,16.6769,16.7509,16.4935,16.5443,,64.8201,65.0112,66.5273,65.8526,,67.0085,67.2628,68.8084,67.8865,,70.0158,70.4070,72.3823,71.2357,,,84.7494,84.5768,85.9728,,,82.5531,82.3208,83.7973,,,79.6648,79.1967,80.3802,47.0747,0.3998,0.4234,0.4182,0.3750,,0.4986,0.5184,0.5194,0.4663,,3.0027,3.1536,3.3081,3.1621,,1.4636,1.5854,1.6314,1.6505,,1.5391,1.5683,1.6767,1.5116,,2.8793,3.0057,3.0927,2.8754,,1.0436,0.6019,0.6954,1.3706,1.8480,1.3679,0.7837,0.9186,1.8426,2.3921,10.1862,6.1878,7.1456,14.7710,16.7464,5.4093,3.1049,3.9269,8.9614,9.5489,4.7769,3.0829,3.2187,5.8096,7.1974,9.0197,5.7402,6.7537,13.2589,14.9041,67.4179,67.7091,69.4548,68.5442,,
